"RowNr","NoteNr","TimeStamp","Pitch","Velocity","Key_OnOff","Device","Tempo","SubNr","BlockNr","TrialNr","Skill","Condition","Image"
"62","139","25740","71","64","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"63","140","25964","72","70","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"64","143","26198","72","76","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"65","144","26448","73","87","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"66","147","26692","73","89","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"67","148","26961","74","100","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"68","150","27419","77","103","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"69","152","27890","76","99","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"70","154","28383","74","103","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"71","156","28890","72","96","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"72","159","29440","84","101","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"73","161","29995","84","96","1","2","120","1","2","3","dynamics","teaching","3_t_stim_d.png"
"1","17","7040","79","84","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"2","18","7276","78","85","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"3","20","7534","79","90","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"4","22","7783","76","87","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"5","24","8022","72","72","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"6","26","8282","67","56","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"7","29","8516","67","65","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"8","31","8748","67","75","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"9","33","9015","79","65","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"10","34","9252","78","70","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"11","36","9479","79","82","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"12","38","9723","76","81","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"13","39","9961","72","90","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"14","42","10202","76","91","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"15","44","10434","79","97","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"16","46","10684","84","94","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"17","48","10932","83","65","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"18","50","11160","81","55","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"19","53","11407","81","49","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"20","55","11624","81","74","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"21","57","11877","83","90","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"22","58","12116","81","89","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"23","60","12347","84","96","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"24","62","12586","81","96","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"25","63","12829","78","86","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"26","66","13069","79","87","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"27","69","13333","79","75","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"28","71","13816","79","72","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"29","73","14994","77","49","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"30","75","15240","77","68","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"31","76","15482","76","61","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"32","79","15719","76","61","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"33","80","15979","74","58","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"34","83","17005","79","66","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"35","84","17499","77","63","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"36","86","18004","76","58","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"37","89","18252","76","55","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"38","91","18496","76","62","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"39","93","18724","76","64","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"40","95","18984","81","70","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"41","96","19206","77","81","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"42","97","19437","76","83","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"43","99","19678","74","91","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"44","101","19912","76","100","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"45","104","20153","79","96","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"46","106","20396","74","87","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"47","107","20632","71","82","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"48","110","20875","72","65","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"49","113","21134","72","59","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"50","114","21370","74","65","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"51","117","21607","74","70","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"52","118","21873","76","49","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"53","121","22964","65","51","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"54","123","23196","65","60","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"55","124","23440","64","63","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"56","127","23677","64","60","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"57","128","23951","62","56","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"58","131","24953","67","55","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"59","133","25206","67","65","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"60","134","25442","71","70","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"61","137","25683","71","71","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"62","138","25905","72","78","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"63","141","26147","72","93","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"64","142","26381","73","87","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"65","145","26616","73","101","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"66","147","26874","74","77","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"68","150","27375","77","88","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"69","152","27887","76","91","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"70","154","28366","74","95","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"71","156","28895","72","81","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"72","159","29432","84","91","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"73","161","29974","84","82","1","2","120","1","4","3","dynamics","performing","3_p_stim_d.png"
"1","17","7770","79","61","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"2","19","8014","78","69","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"3","20","8229","79","77","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"4","22","8462","76","67","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"5","24","8686","72","62","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"6","27","8887","67","70","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"7","29","9111","67","47","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"8","31","9315","67","73","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"9","33","9572","79","54","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"11","36","9779","78","74","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"12","38","10000","79","71","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"13","40","10218","76","76","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"14","43","10439","72","88","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"15","44","10658","76","78","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"16","46","10865","79","83","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"17","49","11092","84","66","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"18","50","11301","83","75","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"19","53","11513","81","68","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"20","55","11721","81","78","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"21","57","11929","81","82","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"22","59","12143","83","79","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"23","60","12366","81","82","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"24","62","12576","84","82","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"25","64","12791","81","79","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"26","66","13009","78","76","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"27","68","13235","79","67","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"28","71","13463","79","61","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"29","73","13981","79","48","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"30","75","14853","77","70","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"31","77","15066","77","75","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"32","79","15278","76","63","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"33","81","15490","76","57","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"34","83","15737","74","61","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"35","85","16600","79","81","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"36","87","17052","77","62","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"37","89","17513","76","55","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"38","91","17721","76","67","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"39","93","17924","76","65","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"40","95","18135","76","72","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"41","97","18365","81","69","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"42","98","18587","77","79","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"43","100","18798","76","79","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"44","102","19015","74","75","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"45","104","19233","76","73","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"46","107","19456","79","79","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"47","108","19670","74","72","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"48","110","19887","71","67","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"49","113","20081","72","78","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"50","115","20303","72","75","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"51","117","20496","74","75","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"52","119","20708","74","71","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"53","121","20952","76","54","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"54","123","21847","65","84","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"55","125","22052","65","95","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"56","127","22264","64","84","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"57","129","22475","64","84","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"58","131","22728","62","74","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"59","133","23629","67","83","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"60","135","23838","67","84","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"61","137","24048","71","85","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"62","139","24258","71","86","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"63","141","24461","72","72","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"64","143","24676","72","91","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"65","145","24880","73","81","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"66","147","25113","73","91","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"67","149","25374","74","89","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"68","151","25831","77","89","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"69","153","26296","76","91","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"70","155","26752","74","85","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"71","157","27218","72","89","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"72","159","27700","84","89","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"73","161","28212","84","97","1","2","120","2","1","6","articulation","performing","6_p_stim_a.png"
"1","17","7654","79","81","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"2","18","7888","78","87","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"3","20","8099","79","93","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"4","22","8320","76","80","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"5","24","8530","72","79","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"6","27","8748","67","68","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"7","29","8951","67","79","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"8","31","9169","67","86","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"9","33","9389","79","96","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"10","34","9598","78","90","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"11","36","9805","79","90","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"12","38","10013","76","85","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"13","41","10219","72","93","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"14","42","10432","76","99","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"15","44","10638","79","97","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"16","46","10852","84","91","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"17","48","11062","83","76","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"18","51","11279","81","82","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"19","53","11494","81","95","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"20","55","11704","81","90","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"21","57","11920","83","96","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"22","58","12131","81","97","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"23","60","12341","84","98","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"24","62","12559","81","86","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"25","64","12782","78","74","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"26","67","12992","79","86","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"27","69","13222","79","88","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"28","71","13688","79","68","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"29","73","14590","77","75","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"30","75","14802","77","70","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"31","77","15006","76","70","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"32","79","15209","76","69","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"33","81","15456","74","70","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"34","83","16327","79","69","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"35","87","16743","77","67","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"36","89","NA","76","NA","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"37","91","17150","76","90","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"38","93","17344","76","68","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"39","95","NA","76","NA","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"40","97","18378","81","66","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"41","98","18600","77","72","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"42","100","18817","76","82","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"43","103","19035","74","74","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"44","105","19225","76","78","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"45","107","19442","79","80","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"46","108","19660","74","75","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"47","111","19867","71","63","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"48","113","20064","72","63","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"49","115","20269","72","71","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"50","117","20468","74","75","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"51","119","20691","74","74","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"52","121","20930","76","63","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"53","123","21756","65","79","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"54","125","21964","65","81","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"55","127","22179","64","73","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"56","129","22394","64","76","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"57","131","22635","62","71","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"58","133","23496","67","69","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"59","135","23717","67","72","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"60","137","23919","71","83","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"61","139","24121","71","87","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"62","141","24322","72","82","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"63","143","24530","72","87","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"64","145","24736","73","93","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"65","147","24951","73","97","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"66","149","25177","74","94","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"67","151","25624","77","88","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"68","153","26083","76","91","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"69","155","26536","74","95","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"70","157","26989","72","91","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"71","159","27436","84","91","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"72","161","27936","84","78","1","2","120","2","3","6","articulation","teaching","6_t_stim_a.png"
"1","17","7868","79","41","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"2","19","8146","78","57","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"3","21","8446","79","58","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"4","22","8732","76","58","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"5","24","9041","72","66","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"7","29","9340","67","62","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"8","31","9628","67","66","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"9","33","9936","67","58","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"10","35","10242","79","66","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"11","37","10544","78","65","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"12","38","10830","79","70","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"13","41","11131","76","70","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"14","43","11422","72","72","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"15","44","11726","76","68","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"16","46","12011","79","70","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"17","48","12309","84","71","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"18","50","12598","83","73","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"19","52","12902","81","76","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"20","55","13196","81","78","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"21","57","13478","81","80","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"22","59","13756","83","76","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"23","61","14051","81","63","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"24","62","14324","84","70","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"25","64","14614","81","55","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"26","66","14966","78","66","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
"27","68","15260","79","71","1","2","100","5","1","1","articulation","teaching","1_t_stim_a.png"
